Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional,Year
116,Roy Hibbert,24,IND,C,81,80,2244,15.9,0.507,0.004,0.309,9.1,21.0,15.1,12.8,0.7,4.6,15.5,23.6,0.3,3.3,3.6,0.077,-1.8,0.7,-1.1,0.5,,hibbero01,2011
117,Greg Monroe,20,DET,C,80,48,2222,18.0,0.575,0.002,0.424,13.0,20.4,16.5,7.5,2.3,1.6,11.0,15.4,4.7,1.9,6.6,0.143,0.9,-0.5,0.4,1.4,ROY-6,monrogr01,2011
118,Kevin Garnett,34,BOS,PF,71,71,2220,20.6,0.575,0.006,0.264,4.9,28.7,17.5,13.5,2.3,2.0,11.1,22.3,3.4,5.6,9.0,0.194,1.8,2.9,4.7,3.8,DPOY-2AS,garneke01,2011
119,Serge Ibaka,21,OKC,PF,82,44,2216,17.7,0.579,0.002,0.298,11.7,20.8,16.4,1.6,0.7,6.5,9.2,15.7,4.3,3.2,7.6,0.164,-0.2,0.7,0.5,1.4,DPOY-14,ibakase01,2011
120,JaVale McGee,23,WAS,C,79,75,2193,17.4,0.566,0.005,0.381,11.2,22.2,16.5,2.8,1.0,6.7,12.6,16.3,2.7,2.5,5.3,0.115,-0.7,0.4,-0.4,0.9,DPOY-19,mcgeeja01,2011
121,James Harden,21,OKC,SG,82,5,2189,16.4,0.598,0.474,0.501,2.3,11.0,6.8,12.8,2.2,0.8,11.3,19.5,5.0,2.1,7.1,0.156,1.3,0.6,1.9,2.2,6MOY-7,hardeja01,2011
122,Rodney Stuckey,24,DET,PG,70,54,2183,18.4,0.544,0.109,0.461,3.7,8.6,6.0,27.5,1.9,0.4,13.5,24.5,4.4,0.6,5.0,0.111,1.5,-1.4,0.2,1.2,,stuckro01,2011
123,Andray Blatche,24,WAS,PF,64,63,2172,16.9,0.497,0.019,0.296,9.3,18.7,13.8,11.7,2.3,1.8,13.7,25.5,0.3,2.1,2.4,0.053,-0.3,-0.5,-0.9,0.6,,blatcan01,2011
124,Brandon Jennings,21,MIL,PG,63,61,2169,15.6,0.493,0.327,0.266,2.2,10.6,6.3,25.9,2.3,0.8,12.4,25.5,0.6,3.3,3.9,0.086,0.8,0.9,1.6,2.0,,jennibr01,2011
125,Luke Ridnour,29,MIN,PG,71,66,2159,15.0,0.567,0.27,0.201,1.9,8.6,5.1,28.1,2.1,0.4,17.6,17.8,3.2,0.8,4.0,0.089,0.7,-0.7,0.0,1.1,,ridnolu01,2011
126,Kirk Hinrich,30,2TM,PG,72,51,2157,12.3,0.543,0.302,0.202,1.1,8.9,4.9,21.1,1.8,0.6,15.1,16.7,1.8,1.2,3.0,0.068,-1.0,-0.2,-1.3,0.4,,hinriki01,2011
127,Kirk Hinrich,30,WAS,SG,48,29,1471,13.5,0.548,0.256,0.24,1.0,9.3,5.0,22.7,1.9,0.5,14.8,17.1,1.7,0.6,2.3,0.076,-0.7,-0.3,-1.0,0.4,,hinriki01,2011
128,Kirk Hinrich,30,ATL,PG,24,22,686,9.8,0.53,0.411,0.114,1.2,8.0,4.7,17.9,1.5,0.8,16.0,16.0,0.2,0.5,0.7,0.05,-1.8,0.0,-1.8,0.0,,hinriki01,2011
129,Tim Duncan,34,SAS,C,76,76,2156,21.9,0.537,0.005,0.307,9.3,26.8,18.3,15.7,1.2,4.8,11.4,22.9,3.7,4.0,7.7,0.171,2.2,2.2,4.4,3.5,DPOY-17AS,duncati01,2011
130,Rudy Gay,24,MEM,SF,54,54,2152,17.8,0.548,0.166,0.277,4.5,14.2,9.3,11.6,2.2,2.2,12.2,23.3,2.7,2.9,5.5,0.123,1.9,0.8,2.8,2.6,,gayru01,2011
131,George Hill,24,SAS,PG,76,5,2148,14.6,0.588,0.322,0.427,1.3,9.2,5.4,13.6,1.6,0.7,11.6,18.2,4.0,2.1,6.1,0.136,0.2,0.6,0.8,1.5,6MOY-8,hillge01,2011
132,Jared Dudley,25,PHO,SF,82,15,2140,15.6,0.598,0.402,0.347,6.0,11.2,8.6,7.6,2.1,0.7,9.6,16.9,4.2,1.4,5.6,0.126,1.5,0.2,1.8,2.0,,dudleja01,2011
133,Thaddeus Young,22,PHI,PF,82,1,2135,18.4,0.566,0.026,0.205,8.3,15.2,11.7,6.7,2.2,0.9,9.7,22.1,3.2,3.0,6.2,0.139,0.8,0.3,1.0,1.6,6MOY-3,youngth01,2011
134,Ramon Sessions,24,CLE,PG,81,38,2133,19.0,0.559,0.019,0.545,2.4,11.6,6.9,35.0,1.5,0.3,15.6,24.2,3.8,0.6,4.4,0.099,1.8,-1.4,0.3,1.3,,sessira01,2011
135,Ben Gordon,27,DET,SG,82,27,2131,12.4,0.548,0.345,0.208,2.2,9.3,5.6,13.2,1.2,0.6,14.4,21.5,1.3,0.3,1.7,0.037,-0.6,-1.9,-2.5,-0.3,,gordobe01,2011
136,Eric Gordon,22,LAC,SG,56,56,2112,18.5,0.566,0.307,0.367,2.5,6.6,4.5,20.7,1.7,0.7,12.0,26.5,4.2,1.1,5.3,0.12,3.0,-1.0,2.0,2.2,,gordoer01,2011
137,Tyreke Evans,21,SAC,SG,57,53,2107,14.4,0.482,0.159,0.285,2.4,12.7,7.4,24.9,2.0,1.0,14.9,25.3,-0.1,1.7,1.6,0.036,-0.1,0.2,0.0,1.1,,evansty01,2011
138,Danilo Gallinari,22,2TM,SF,62,60,2104,15.7,0.597,0.458,0.611,3.2,13.4,8.3,7.4,1.2,0.9,9.3,18.9,4.9,1.2,6.1,0.139,1.5,-0.8,0.7,1.4,,gallida01,2011
139,Danilo Gallinari,22,NYK,PF,48,48,1671,15.6,0.6,0.47,0.57,3.3,12.5,7.8,7.4,1.1,0.8,8.4,18.5,4.2,0.7,4.9,0.14,1.4,-1.3,0.1,0.9,,gallida01,2011
140,Danilo Gallinari,22,DEN,SF,14,12,433,15.9,0.587,0.412,0.771,3.0,16.8,10.1,7.5,1.5,1.6,12.5,20.6,0.7,0.5,1.2,0.133,1.7,1.3,3.0,0.5,,gallida01,2011
141,Ty Lawson,23,DEN,PG,80,31,2103,17.9,0.593,0.249,0.327,3.8,7.6,5.7,28.3,1.9,0.1,14.8,19.6,5.1,1.6,6.7,0.153,2.4,-0.3,2.1,2.2,6MOY-11,lawsoty01,2011
142,José Calderón,29,TOR,PG,68,55,2102,16.3,0.522,0.262,0.173,1.7,9.9,5.7,43.0,2.0,0.3,18.8,16.8,3.2,0.4,3.7,0.084,1.9,-1.2,0.8,1.5,,caldejo01,2011
143,Raja Bell,34,UTA,SG,68,63,2097,8.2,0.528,0.413,0.218,1.8,8.4,5.1,8.3,1.4,0.5,11.0,12.6,1.2,0.5,1.7,0.04,-2.4,-0.7,-3.1,-0.6,,bellra01,2011
144,Ryan Gomes,28,LAC,SF,76,62,2095,9.0,0.504,0.418,0.168,3.4,10.7,7.1,8.5,1.5,0.4,9.2,12.7,1.3,1.2,2.5,0.057,-2.1,0.0,-2.1,-0.1,,gomesry01,2011
145,Luc Mbah a Moute,24,MIL,PF,79,52,2093,11.5,0.518,0.016,0.439,9.2,14.3,11.7,5.3,1.8,1.1,13.1,13.1,1.5,3.3,4.8,0.109,-2.3,1.1,-1.3,0.4,,mbahalu01,2011
146,Anthony Parker,35,CLE,SF,72,65,2091,10.5,0.505,0.411,0.172,1.8,10.5,6.0,16.7,1.7,0.4,11.9,14.6,0.9,0.6,1.5,0.034,-1.7,-0.3,-2.0,0.0,,parkean01,2011
147,Chuck Hayes,27,HOU,C,74,63,2079,16.2,0.554,0.004,0.307,11.9,20.7,16.3,14.3,1.9,1.6,14.1,13.0,3.9,2.4,6.3,0.146,0.6,1.3,1.9,2.1,DPOY-12,hayesch01,2011
148,Wesley Johnson,23,MIN,SG,79,63,2069,10.2,0.491,0.424,0.135,2.7,10.4,6.4,11.0,1.4,2.0,11.6,16.8,0.4,0.9,1.3,0.03,-1.3,-0.4,-1.7,0.2,,johnswe01,2011
149,Jodie Meeks,23,PHI,SG,74,64,2062,12.5,0.6,0.611,0.298,1.2,8.4,4.8,5.7,1.6,0.1,8.5,15.7,3.2,1.9,5.1,0.12,0.1,0.1,0.2,1.1,,meeksjo01,2011
150,Kris Humphries,25,NJN,PF,74,44,2061,17.8,0.555,0.002,0.328,12.5,32.2,22.1,7.0,0.9,3.0,13.4,17.3,2.7,2.7,5.4,0.125,0.5,-0.1,0.4,1.3,,humphkr01,2011
151,Tyson Chandler,28,DAL,C,74,74,2059,18.4,0.697,0.0,0.725,12.2,26.6,19.7,2.4,0.9,3.0,14.1,14.2,5.8,3.5,9.4,0.218,0.6,1.0,1.5,1.8,DPOY-3,chandty01,2011
152,Vince Carter,34,2TM,SG,73,63,2051,14.8,0.528,0.36,0.194,3.1,12.4,7.8,12.1,1.7,0.7,8.5,23.5,2.0,1.9,3.8,0.089,0.1,0.2,0.3,1.2,,cartevi01,2011
153,Vince Carter,34,ORL,SG,22,22,664,16.2,0.557,0.293,0.282,2.0,13.5,7.9,17.3,1.6,0.4,10.7,23.4,1.1,1.0,2.1,0.151,0.4,1.4,1.8,0.6,,cartevi01,2011
154,Vince Carter,34,PHO,SG,51,41,1387,14.2,0.516,0.389,0.157,3.6,11.8,7.7,9.6,1.7,0.9,7.5,23.5,0.9,0.8,1.7,0.06,0.0,-0.4,-0.4,0.6,,cartevi01,2011
155,Thabo Sefolosha,26,OKC,SG,79,79,2049,10.4,0.545,0.306,0.237,3.8,15.5,9.9,7.9,2.5,1.4,13.0,9.4,1.6,2.5,4.1,0.097,-1.3,1.9,0.6,1.3,DPOY-21,sefolth01,2011
156,DeAndre Jordan,22,LAC,C,80,66,2047,14.8,0.648,0.003,0.636,11.9,20.9,16.5,3.2,1.0,5.4,18.8,11.7,2.6,2.6,5.2,0.122,-1.7,1.0,-0.7,0.7,,jordade01,2011
157,Nick Young,25,WAS,SG,64,40,2034,14.5,0.538,0.29,0.244,1.4,8.6,4.9,6.6,1.1,0.6,8.0,24.4,2.3,0.4,2.8,0.065,0.6,-1.8,-1.3,0.4,,youngni01,2011
158,Marcin Gortat,26,2TM,C,80,14,2032,17.8,0.594,0.007,0.32,8.5,27.4,18.0,5.5,0.9,3.3,10.5,17.1,3.7,2.7,6.4,0.152,0.2,0.7,0.9,1.5,6MOY-9,gortama01,2011
159,Marcin Gortat,26,ORL,C,25,2,396,13.7,0.562,0.0,0.222,11.5,23.0,17.4,6.8,0.9,4.1,16.0,12.4,0.5,0.8,1.3,0.157,-1.9,2.2,0.3,0.2,,gortama01,2011
160,Marcin Gortat,26,PHO,C,55,12,1636,18.8,0.598,0.008,0.335,7.8,28.5,18.1,5.2,0.9,3.2,9.7,18.3,3.2,1.9,5.1,0.151,0.7,0.3,1.0,1.2,,gortama01,2011
161,Carl Landry,27,2TM,PF,76,26,2008,14.8,0.555,0.006,0.419,9.3,10.8,10.0,5.2,1.0,1.2,11.8,20.5,2.8,1.3,4.1,0.098,-0.5,-1.3,-1.9,0.1,,landrca01,2011
162,Carl Landry,27,SAC,PF,53,16,1406,14.7,0.545,0.006,0.444,10.0,10.5,10.2,5.7,1.1,1.0,12.4,20.3,1.8,0.7,2.5,0.086,-0.4,-1.4,-1.8,0.1,,landrca01,2011
163,Carl Landry,27,NOH,PF,23,10,602,15.2,0.578,0.005,0.36,7.6,11.4,9.5,3.8,0.9,1.7,10.3,20.8,1.0,0.6,1.6,0.125,-0.8,-1.2,-2.1,0.0,,landrca01,2011
164,Andrei Kirilenko,29,UTA,SF,64,62,1999,16.6,0.567,0.181,0.498,6.0,13.8,9.9,14.9,2.1,3.0,15.0,17.8,2.9,1.7,4.5,0.109,1.7,0.5,2.2,2.1,,kirilan01,2011
165,Brandon Bass,25,ORL,PF,76,51,1980,15.9,0.571,0.003,0.361,8.1,16.7,12.5,5.0,0.7,2.0,11.5,19.8,3.2,3.1,6.3,0.153,-0.3,0.5,0.2,1.1,,bassbr01,2011
166,Toney Douglas,24,NYK,SG,81,9,1971,15.2,0.534,0.507,0.142,3.7,10.5,7.1,19.5,2.3,0.1,10.0,20.1,3.0,1.2,4.2,0.101,0.9,-0.6,0.4,1.2,6MOY-14,douglto01,2011
167,C.J. Miles,23,UTA,SF,78,19,1969,14.4,0.507,0.377,0.218,3.3,12.4,7.8,11.7,2.0,1.6,8.6,25.1,1.2,1.3,2.5,0.061,-0.1,-0.9,-1.0,0.5,,milescj01,2011
168,J.R. Smith,25,DEN,SF,79,6,1968,16.4,0.55,0.406,0.282,2.7,15.8,9.4,14.2,2.3,0.6,10.2,22.2,2.6,2.3,5.0,0.121,1.1,0.6,1.7,1.9,6MOY-10,smithjr01,2011
169,Marco Belinelli,24,NOH,SG,80,69,1957,12.1,0.56,0.469,0.181,1.1,8.4,4.7,8.0,1.1,0.3,9.4,20.0,1.9,1.5,3.4,0.084,0.2,-0.8,-0.6,0.7,,belinma01,2011
170,Samuel Dalembert,29,SAC,C,80,46,1938,14.1,0.509,0.004,0.261,12.1,26.9,19.3,5.3,0.9,4.3,17.3,17.1,0.4,2.5,2.9,0.072,-2.3,0.2,-2.2,-0.1,,dalemsa01,2011
171,Carlos Boozer,29,CHI,C,59,59,1882,18.8,0.542,0.0,0.289,8.3,26.3,17.6,14.3,1.3,0.7,13.5,26.9,1.9,3.9,5.8,0.149,0.2,0.8,1.0,1.4,,boozeca01,2011
172,O.J. Mayo,23,MEM,SG,71,17,1869,12.6,0.499,0.353,0.175,2.2,8.7,5.4,12.1,2.0,1.1,11.0,21.8,0.5,1.9,2.4,0.062,-0.4,-0.1,-0.6,0.7,6MOY-11,mayooj01,2011
173,Daniel Gibson,24,CLE,SG,67,15,1865,13.2,0.533,0.444,0.247,1.4,9.7,5.5,18.3,1.3,0.9,9.9,19.7,2.0,0.4,2.4,0.062,0.3,-0.7,-0.4,0.8,,gibsoda01,2011
174,Marvin Williams,24,ATL,SF,65,52,1865,13.5,0.551,0.205,0.324,4.4,15.7,10.1,7.6,1.0,0.9,9.2,17.2,2.3,1.7,4.0,0.102,-0.3,-0.5,-0.8,0.6,,willima02,2011
175,Anthony Morrow,25,NJN,SG,58,47,1856,12.1,0.573,0.419,0.173,2.3,8.8,5.5,6.3,0.5,0.3,7.5,18.0,2.6,0.4,3.0,0.078,0.3,-1.3,-1.0,0.5,,morroan01,2011
176,Amir Johnson,23,TOR,PF,72,54,1853,17.6,0.608,0.002,0.323,11.8,17.8,14.7,6.8,1.5,3.6,10.9,15.3,4.4,1.2,5.6,0.146,0.3,0.0,0.3,1.1,,johnsam01,2011
177,Antawn Jamison,34,CLE,PF,56,38,1842,16.8,0.516,0.3,0.267,5.2,18.5,11.7,9.6,1.4,1.2,7.3,26.0,1.5,1.1,2.6,0.067,1.3,-1.5,-0.1,0.9,,jamisan01,2011
178,Eric Bledsoe,21,LAC,PG,81,25,1841,10.8,0.499,0.239,0.274,4.4,9.8,7.1,24.2,2.6,1.1,26.3,17.9,-1.3,1.6,0.3,0.008,-2.4,0.2,-2.2,-0.1,,bledser01,2011
179,Rashard Lewis,31,2TM,PF,57,52,1824,12.0,0.535,0.419,0.165,4.4,14.0,9.1,8.1,1.5,1.3,12.2,17.6,1.2,1.9,3.0,0.079,-0.7,0.3,-0.4,0.7,,lewisra02,2011
180,Rashard Lewis,31,ORL,PF,25,25,810,11.0,0.524,0.444,0.167,3.4,11.7,7.6,5.9,1.4,1.0,10.8,18.6,0.3,1.2,1.5,0.091,-1.0,0.6,-0.5,0.3,,lewisra02,2011
181,Rashard Lewis,31,WAS,SF,32,27,1014,12.8,0.544,0.397,0.163,5.2,15.9,10.4,9.9,1.5,1.5,13.5,16.8,0.8,0.7,1.5,0.07,-0.4,0.0,-0.3,0.4,,lewisra02,2011
182,Rudy Fernández,25,POR,SG,78,3,1821,13.4,0.522,0.628,0.254,2.4,9.5,5.8,16.9,2.6,0.6,12.1,18.7,2.0,1.8,3.8,0.1,0.1,0.8,0.9,1.3,,fernaru01,2011
183,Evan Turner,22,PHI,SG,78,14,1797,10.8,0.484,0.083,0.236,2.7,16.9,9.8,13.4,1.4,0.6,12.0,17.0,0.0,2.2,2.3,0.06,-2.6,0.4,-2.2,-0.1,,turneev01,2011
184,Jordan Farmar,24,NJN,PG,73,18,1796,14.1,0.504,0.467,0.154,1.5,10.1,5.7,34.9,1.8,0.3,16.7,21.6,0.8,1.0,1.9,0.05,0.8,-1.3,-0.4,0.7,,farmajo01,2011
185,Gilbert Arenas,29,2TM,PG,70,16,1796,10.8,0.471,0.446,0.208,1.4,10.7,6.1,25.3,2.1,0.9,18.1,24.7,-1.6,2.2,0.5,0.014,-2.2,-0.3,-2.4,-0.2,,arenagi01,2011
186,Gilbert Arenas,29,WAS,PG,21,14,726,14.0,0.505,0.439,0.203,0.9,10.4,5.5,27.5,2.1,1.3,16.5,26.2,0.0,0.4,0.4,0.025,0.4,-1.2,-0.8,0.2,,arenagi01,2011
187,Gilbert Arenas,29,ORL,PG,49,2,1070,8.6,0.444,0.45,0.213,1.8,11.0,6.5,23.8,2.2,0.7,19.3,23.7,-1.6,1.7,0.2,0.007,-3.9,0.3,-3.6,-0.4,,arenagi01,2011
188,Mo Williams,28,2TM,PG,58,56,1788,13.9,0.503,0.334,0.242,1.3,8.7,5.0,36.9,1.5,0.4,17.5,24.7,0.4,0.6,1.0,0.026,-0.1,-2.2,-2.4,-0.2,,willima01,2011
189,Mo Williams,28,CLE,PG,36,34,1065,13.8,0.471,0.294,0.221,1.6,9.1,5.2,42.8,1.6,0.7,17.2,26.0,-0.4,0.3,-0.1,-0.005,-0.3,-2.5,-2.8,-0.2,,willima01,2011
190,Mo Williams,28,LAC,PG,22,22,723,14.0,0.556,0.403,0.28,1.0,8.0,4.5,28.2,1.4,0.0,18.0,22.7,0.8,0.3,1.1,0.073,0.1,-1.9,-1.8,0.1,,willima01,2011
191,Ronnie Brewer,25,CHI,SG,81,1,1781,13.8,0.518,0.063,0.311,3.7,13.2,8.6,12.1,3.2,0.9,10.2,13.9,1.7,3.8,5.4,0.147,-1.3,3.7,2.4,2.0,,brewero02,2011
192,Marcus Thornton,23,2TM,SG,73,23,1775,16.5,0.525,0.297,0.228,4.0,13.3,8.6,13.2,1.9,0.4,9.5,24.9,1.9,1.6,3.5,0.095,1.4,-0.4,1.0,1.3,,thornma01,2011
193,Marcus Thornton,23,NOH,SG,46,0,745,14.0,0.494,0.278,0.198,4.1,17.4,10.7,10.3,1.4,0.4,9.2,25.6,0.0,0.9,0.9,0.057,0.2,-0.5,-0.3,0.3,,thornma01,2011
194,Marcus Thornton,23,SAC,SG,27,23,1030,18.2,0.547,0.311,0.249,3.9,10.3,7.0,15.3,2.2,0.4,9.6,24.4,1.9,0.8,2.6,0.123,2.3,-0.4,1.9,1.0,,thornma01,2011
195,Keyon Dooling,30,MIL,PG,80,22,1757,11.3,0.509,0.451,0.181,0.8,7.1,3.9,23.4,1.6,0.2,14.0,17.3,0.8,2.1,2.9,0.08,-1.4,0.2,-1.2,0.4,,doolike01,2011
196,Brandon Rush,25,IND,SG,67,21,1754,10.6,0.54,0.433,0.206,2.1,11.6,6.9,5.6,1.2,1.5,10.9,15.9,0.9,1.7,2.6,0.07,-0.9,0.0,-0.8,0.5,,rushbr01,2011
197,Jason Thompson,24,SAC,PF,75,39,1748,13.6,0.533,0.006,0.375,9.1,20.7,14.8,7.9,0.8,1.8,13.7,17.9,1.4,1.5,2.9,0.079,-1.7,-0.5,-2.2,-0.1,,thompja02,2011
198,Lou Williams,24,PHI,SG,75,0,1747,18.9,0.54,0.318,0.448,2.1,7.7,4.9,24.1,1.4,0.7,9.7,27.8,3.5,1.6,5.1,0.141,3.0,-0.7,2.3,1.9,6MOY-6,willilo02,2011
199,Taj Gibson,25,CHI,PF,80,19,1742,14.3,0.502,0.016,0.295,11.2,19.4,15.4,5.3,1.2,4.6,11.1,16.8,1.4,3.8,5.2,0.143,-2.2,1.4,-0.9,0.5,,gibsota01,2011
200,Chase Budinger,22,HOU,SF,78,22,1738,14.2,0.534,0.418,0.21,3.4,15.0,9.2,11.5,1.2,0.7,8.5,19.9,2.2,1.2,3.4,0.095,0.6,-0.8,-0.2,0.8,,budinch01,2011
201,DeJuan Blair,21,SAS,PF,81,65,1734,17.1,0.524,0.003,0.235,14.8,22.9,18.9,7.1,2.8,1.7,14.9,20.1,1.5,3.2,4.8,0.132,-1.2,0.7,-0.5,0.7,,blairde01,2011
202,Courtney Lee,25,HOU,SG,81,1,1723,12.6,0.534,0.302,0.208,3.3,10.4,6.9,8.9,1.7,0.7,9.8,17.9,1.6,1.1,2.7,0.076,-0.7,-0.5,-1.1,0.4,,leeco01,2011
203,Jarrett Jack,27,2TM,SG,83,15,1722,14.2,0.503,0.17,0.336,1.4,10.9,6.1,23.3,1.7,0.3,13.1,23.0,0.9,1.4,2.4,0.066,-0.3,-0.4,-0.7,0.5,,jackja01,2011
204,Jarrett Jack,27,TOR,PG,13,13,347,12.6,0.492,0.197,0.377,2.0,12.6,7.2,25.9,2.1,0.0,19.3,22.8,-0.1,0.1,0.0,0.002,-1.6,-1.0,-2.6,-0.1,,jackja01,2011
205,Jarrett Jack,27,NOH,SG,70,2,1375,14.6,0.505,0.163,0.326,1.2,10.4,5.8,22.6,1.6,0.4,11.4,23.1,1.0,1.3,2.4,0.082,0.0,-0.3,-0.3,0.6,,jackja01,2011
206,Spencer Hawes,22,PHI,C,81,81,1718,12.8,0.481,0.065,0.155,8.7,22.5,15.6,11.2,0.9,3.1,13.8,18.9,-0.3,2.6,2.4,0.066,-2.5,0.7,-1.9,0.0,,hawessp01,2011
207,Kwame Brown,28,CHA,C,66,50,1714,12.8,0.55,0.0,0.616,10.3,21.6,15.9,4.1,0.8,1.8,12.6,14.9,1.8,1.7,3.5,0.097,-1.9,-0.9,-2.8,-0.3,,brownkw01,2011
208,Omri Casspi,22,SAC,SF,71,27,1702,11.7,0.517,0.452,0.185,4.8,16.0,10.3,6.6,1.6,0.6,10.3,16.7,1.1,1.3,2.5,0.069,-0.1,-0.4,-0.6,0.6,,casspom01,2011
209,Tracy McGrady,31,DET,SG,72,39,1686,14.9,0.503,0.171,0.251,3.4,15.4,9.1,23.6,2.1,1.6,15.2,18.6,1.0,1.1,2.1,0.061,0.1,0.5,0.6,1.1,,mcgratr01,2011
210,Darko Miličić,25,MIN,C,69,69,1686,12.2,0.482,0.0,0.199,8.5,15.4,11.8,9.9,1.6,6.3,19.4,19.7,-1.5,1.7,0.2,0.007,-3.9,1.3,-2.7,-0.3,,milicda01,2011
211,Gary Neal,26,SAS,SG,80,1,1685,13.1,0.578,0.487,0.165,1.5,11.8,6.8,9.1,0.8,0.2,10.3,20.6,2.1,1.4,3.5,0.099,0.5,-0.8,-0.3,0.7,ROY-5,nealga01,2011
212,Mike Dunleavy,30,IND,SG,61,44,1683,14.6,0.593,0.488,0.24,1.9,16.2,9.1,10.1,1.2,1.3,10.7,16.9,2.6,1.9,4.5,0.129,1.1,0.4,1.6,1.5,,dunlemi02,2011
213,Willie Green,29,NOH,SG,77,13,1674,10.8,0.515,0.255,0.164,1.6,10.2,5.9,7.6,1.2,0.6,9.3,20.5,0.3,1.5,1.8,0.052,-2.1,-0.7,-2.8,-0.3,,greenwi01,2011
214,J.J. Barea,26,DAL,PG,81,2,1669,14.8,0.535,0.291,0.242,2.1,8.8,5.6,31.2,0.9,0.0,15.9,23.9,1.9,1.4,3.2,0.093,0.5,-1.0,-0.5,0.6,,bareajo01,2011
215,Charlie Villanueva,26,DET,PF,76,11,1666,15.9,0.553,0.456,0.164,3.5,18.8,10.8,5.0,1.4,2.0,8.0,23.1,2.1,1.0,3.1,0.091,1.0,-1.4,-0.4,0.7,,villach01,2011
216,Al Harrington,30,DEN,PF,73,3,1665,12.3,0.527,0.486,0.173,5.4,17.2,11.5,9.6,1.2,0.5,12.7,22.3,0.6,1.5,2.1,0.06,-0.6,-1.1,-1.7,0.1,,harrial01,2011
217,Gerald Henderson,23,CHA,SG,68,30,1661,13.2,0.509,0.063,0.286,3.5,11.6,7.5,10.7,1.6,1.6,9.1,19.9,0.9,1.4,2.4,0.068,-1.6,-0.2,-1.8,0.1,,hendege02,2011
218,Kyle Korver,29,CHI,SG,82,0,1649,13.0,0.572,0.519,0.156,0.9,9.5,5.3,12.1,1.1,0.9,9.2,18.3,2.7,2.4,5.1,0.149,0.4,0.7,1.1,1.3,,korveky01,2011
219,Baron Davis,31,2TM,PG,58,44,1649,17.0,0.506,0.345,0.189,2.5,8.6,5.5,41.2,2.4,1.3,16.3,24.4,1.5,1.3,2.8,0.081,2.2,-0.3,1.9,1.6,,davisba01,2011
220,Baron Davis,31,LAC,PG,43,35,1269,16.3,0.492,0.295,0.202,2.7,8.3,5.5,39.9,2.5,1.4,16.0,23.5,1.0,1.1,2.1,0.079,1.4,-0.1,1.3,1.0,,davisba01,2011
221,Baron Davis,31,CLE,PG,15,9,380,19.3,0.548,0.489,0.152,1.8,9.3,5.4,45.4,2.2,1.2,17.0,27.3,0.5,0.2,0.7,0.086,4.8,-0.9,3.9,0.6,,davisba01,2011
222,Sasha Vujačić,26,2TM,SG,67,17,1648,12.3,0.515,0.44,0.161,2.1,11.5,6.7,13.7,1.7,0.2,9.4,19.8,1.1,1.0,2.1,0.061,-1.0,-0.5,-1.5,0.2,,vujacsa01,2011
223,Sasha Vujačić,26,LAL,SG,11,0,54,3.4,0.419,0.304,0.087,2.2,6.1,4.2,14.5,1.0,0.0,17.3,24.4,-0.1,0.0,-0.1,-0.082,-7.2,-3.3,-10.5,-0.1,,vujacsa01,2011
224,Sasha Vujačić,26,NJN,SG,56,17,1594,12.6,0.518,0.446,0.164,2.1,11.7,6.7,13.6,1.8,0.2,9.0,19.6,1.2,1.0,2.2,0.066,-0.8,-0.4,-1.2,0.3,,vujacsa01,2011
225,Dante Cunningham,23,2TM,PF,78,18,1637,10.7,0.483,0.028,0.131,6.9,13.9,10.3,4.3,1.8,2.2,9.3,15.7,0.3,1.7,2.0,0.06,-3.2,-0.1,-3.3,-0.5,,cunnida01,2011
226,Dante Cunningham,23,POR,PF,56,9,1108,9.5,0.457,0.014,0.155,7.7,13.4,10.4,4.3,1.9,2.4,9.6,14.5,0.1,1.2,1.3,0.057,-3.9,0.4,-3.5,-0.4,,cunnida01,2011
227,Dante Cunningham,23,CHA,PF,22,9,529,13.1,0.525,0.05,0.094,5.2,15.0,10.1,4.5,1.5,1.7,8.7,18.3,0.2,0.5,0.7,0.065,-1.8,-1.1,-2.8,-0.1,,cunnida01,2011
228,Reggie Williams,24,GSW,SF,80,9,1626,14.9,0.585,0.421,0.234,3.1,12.2,7.5,11.4,0.9,0.1,8.3,18.7,3.4,0.3,3.7,0.109,1.6,-1.8,-0.2,0.7,,willire02,2011
229,Darrell Arthur,22,MEM,PF,80,9,1609,15.7,0.534,0.01,0.215,8.5,17.0,12.7,5.4,1.7,3.2,11.4,21.6,1.5,2.2,3.8,0.113,-1.8,0.2,-1.6,0.2,,arthuda01,2011
230,Ed Davis,21,TOR,PF,65,17,1602,15.8,0.583,0.0,0.343,12.1,22.3,17.1,3.8,1.3,3.2,10.1,13.3,2.9,1.1,4.0,0.119,-0.2,-0.8,-0.9,0.4,,davised01,2011
231,Josh McRoberts,23,IND,PF,72,51,1597,16.0,0.608,0.155,0.308,7.6,18.8,13.3,15.0,1.5,2.6,17.5,14.7,2.6,2.2,4.9,0.147,0.6,1.7,2.3,1.7,,mcrobjo01,2011
