Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional,Year
117,Russell Westbrook,36,DEN,PG,50,27,1377,15.5,0.55,0.34,0.3,5.8,13.8,10.0,29.8,2.5,1.5,20.8,22.8,0.6,1.5,2.1,0.074,0.0,0.1,0.1,0.7,,westbru01,2023
118,Amir Coffey,27,LAC,SG,53,12,1375,11.3,0.623,0.49,0.246,2.1,8.1,5.2,6.0,1.0,0.5,8.1,15.1,1.9,1.3,3.2,0.112,-1.4,-0.3,-1.7,0.1,,coffeam01,2023
119,Ayo Dosunmu,25,CHI,SG,45,26,1371,12.9,0.586,0.425,0.175,2.0,9.8,5.9,20.8,1.4,1.1,12.5,16.5,1.6,0.7,2.3,0.081,-1.5,-0.5,-2.0,0.0,,dosunay01,2023
120,Jalen Duren,21,DET,C,53,53,1364,21.0,0.708,0.0,0.393,15.6,28.5,22.1,14.4,1.3,4.3,19.2,15.8,3.7,2.2,5.9,0.207,1.1,1.4,2.5,1.6,,durenja01,2023
121,Terry Rozier,30,MIA,PG,48,21,1356,11.3,0.514,0.472,0.17,3.0,12.6,7.8,15.3,1.0,1.0,10.4,20.7,-0.1,1.1,1.1,0.037,-2.1,-1.2,-3.3,-0.4,,roziete01,2023
122,Jrue Holiday,34,BOS,PG,45,45,1350,13.0,0.565,0.559,0.147,3.9,11.6,7.8,16.7,1.6,1.3,12.0,15.9,1.7,1.7,3.4,0.121,-0.5,0.7,0.2,0.8,,holidjr01,2023
123,Stephon Castle,20,SAS,PG,53,29,1342,12.2,0.512,0.346,0.32,3.6,8.8,6.2,20.3,1.8,0.9,13.3,24.3,-0.3,0.8,0.5,0.018,-2.4,-1.4,-3.8,-0.6,,castlst01,2023
124,Walker Kessler,23,UTA,C,44,44,1340,20.6,0.707,0.02,0.395,16.7,26.6,21.7,7.6,0.9,7.4,16.2,13.0,3.2,1.4,4.6,0.164,1.5,0.6,2.1,1.4,,kesslwa01,2023
125,Corey Kispert,25,WAS,SF,50,0,1336,11.3,0.589,0.583,0.131,2.6,9.5,6.0,9.3,0.9,0.7,9.7,17.4,1.0,0.0,0.9,0.033,-1.3,-2.2,-3.5,-0.5,,kispeco01,2023
126,Klay Thompson,34,DAL,SF,49,49,1335,13.1,0.558,0.645,0.07,2.5,11.1,6.9,10.7,1.4,1.5,9.8,21.5,0.7,1.0,1.7,0.06,1.0,-1.1,-0.1,0.6,,thompkl01,2023
127,Tristan Da Silva,23,ORL,SF,54,35,1329,10.3,0.536,0.5,0.139,5.1,12.8,8.7,10.4,1.0,0.9,10.2,15.0,0.7,1.5,2.2,0.079,-1.9,-0.3,-2.2,-0.1,,dasiltr01,2023
128,Anthony Black,21,ORL,PG,54,9,1326,10.8,0.512,0.302,0.357,2.8,10.2,6.2,20.6,2.1,2.1,16.8,18.9,-0.4,1.9,1.5,0.054,-3.5,0.9,-2.6,-0.2,,blackan01,2023
129,Derrick Jones Jr.,27,LAC,SF,53,48,1326,13.3,0.599,0.343,0.17,6.0,9.9,8.0,5.0,2.2,1.4,9.7,16.4,1.4,1.8,3.2,0.117,-1.3,0.7,-0.6,0.5,,jonesde02,2023
130,Buddy Hield,32,GSW,SG,56,22,1322,11.9,0.553,0.685,0.081,2.4,13.0,7.5,10.4,1.8,1.2,10.0,20.8,0.2,1.4,1.7,0.06,-1.0,-0.5,-1.5,0.2,,hieldbu01,2023
131,Julian Champagnie,23,SAS,SF,54,26,1313,11.7,0.577,0.732,0.13,3.4,13.5,8.5,7.0,1.6,1.6,10.1,16.7,0.6,1.0,1.7,0.062,-0.8,-0.6,-1.4,0.2,,champju02,2023
132,Nic Claxton,25,BRK,C,49,41,1313,16.3,0.551,0.035,0.286,9.1,23.8,16.2,12.3,1.8,5.7,12.0,17.2,0.9,1.9,2.9,0.104,-1.3,1.6,0.2,0.7,,claxtni01,2023
133,Collin Sexton,26,UTA,SG,46,44,1313,16.7,0.6,0.338,0.288,4.1,6.9,5.5,23.8,1.1,0.3,14.2,26.2,2.3,-0.1,2.2,0.08,1.9,-2.4,-0.5,0.5,,sextoco01,2023
134,Miles Bridges,26,CHO,PF,41,41,1312,18.0,0.543,0.409,0.226,3.6,22.7,12.9,20.6,1.3,2.0,9.6,27.1,1.2,1.5,2.7,0.098,2.3,-0.2,2.1,1.4,,bridgmi02,2023
135,Cameron Johnson,28,BRK,PF,41,41,1307,18.5,0.65,0.575,0.287,2.8,12.4,7.4,15.8,1.3,1.5,10.0,22.5,3.1,1.0,4.0,0.148,3.9,-0.3,3.6,1.8,,johnsca02,2023
136,Royce O'Neale,31,PHO,SF,50,17,1300,12.8,0.587,0.738,0.059,3.5,17.3,10.6,11.5,1.9,1.8,10.4,15.7,1.1,1.1,2.1,0.078,0.0,0.0,0.0,0.7,,onealro01,2023
137,Scoot Henderson,20,POR,PG,49,9,1295,13.7,0.556,0.422,0.319,2.8,9.4,6.1,29.4,2.1,0.8,18.7,21.8,0.8,0.9,1.7,0.064,-0.7,-0.6,-1.3,0.2,,hendesc01,2023
138,Kyshawn George,21,WAS,SG,49,19,1290,7.9,0.489,0.676,0.169,3.1,13.2,8.1,11.7,1.6,2.2,13.6,15.0,-0.7,0.5,-0.2,-0.006,-4.2,-0.7,-4.9,-1.0,,georgky01,2023
139,Jalen Johnson,23,ATL,SF,36,36,1284,17.3,0.569,0.26,0.232,5.0,25.7,15.0,21.1,2.0,2.6,15.1,22.4,0.8,1.7,2.4,0.091,0.3,1.3,1.6,1.2,,johnsja05,2023
140,Cason Wallace,21,OKC,SG,47,32,1281,11.5,0.529,0.437,0.057,4.4,9.0,6.7,11.2,3.1,2.1,9.4,11.9,1.0,2.6,3.6,0.133,-2.1,2.9,0.8,0.9,,wallaca01,2023
141,Julian Strawther,22,DEN,SG,57,4,1276,9.9,0.565,0.561,0.171,1.5,9.3,5.6,7.7,1.4,1.0,9.6,17.7,0.7,0.8,1.4,0.054,-2.8,-1.5,-4.3,-0.7,,strawju01,2023
142,Quentin Grimes,24,2TM,SG,53,15,1272,14.0,0.597,0.544,0.221,3.5,15.1,9.4,13.9,1.5,0.9,12.7,18.6,1.5,1.1,2.5,0.095,0.5,-0.4,0.1,0.7,,grimequ01,2023
143,Quentin Grimes,24,DAL,SG,47,12,1070,13.4,0.599,0.551,0.222,3.1,14.7,9.1,13.1,1.5,0.8,13.2,18.4,1.1,0.9,2.0,0.092,0.2,-0.3,-0.1,0.5,,grimequ01,2023
144,Quentin Grimes,24,PHI,SG,6,3,202,16.7,0.586,0.514,0.216,5.5,17.4,11.2,17.9,1.5,1.5,10.0,19.7,0.3,0.1,0.5,0.114,2.3,-0.7,1.6,0.2,,grimequ01,2023
145,Keon Johnson,22,BRK,SG,54,34,1268,9.7,0.477,0.506,0.157,3.6,14.2,8.7,13.2,2.0,1.6,10.6,21.9,-1.1,1.3,0.1,0.004,-3.7,-0.2,-3.9,-0.6,,johnske07,2023
146,Bradley Beal,31,PHO,SG,39,24,1268,15.4,0.602,0.374,0.2,2.6,9.3,6.1,17.0,1.7,1.7,12.3,22.6,1.3,0.6,1.9,0.07,0.0,-1.0,-1.0,0.3,,bealbr01,2023
147,Franz Wagner,23,ORL,SF,38,38,1261,22.1,0.569,0.32,0.301,3.3,17.3,9.9,28.9,2.1,1.3,9.4,31.9,2.2,2.0,4.2,0.159,4.0,1.0,5.0,2.2,,wagnefr01,2023
148,Gary Trent Jr.,26,MIL,SG,50,7,1256,11.0,0.587,0.651,0.111,1.0,8.9,5.1,6.5,1.9,0.2,6.4,16.2,0.9,1.1,2.0,0.078,-1.8,-0.3,-2.1,0.0,,trentga02,2023
149,Onyeka Okongwu,24,ATL,C,49,15,1255,19.0,0.627,0.191,0.334,11.5,22.5,16.8,12.0,1.5,3.2,9.7,17.1,3.0,1.4,4.4,0.169,0.8,0.5,1.3,1.0,,okongon01,2023
150,Duncan Robinson,30,MIA,SF,51,30,1230,11.6,0.576,0.721,0.087,1.2,9.1,5.2,16.5,1.1,0.4,10.5,19.2,0.8,0.9,1.7,0.067,-1.0,-1.1,-2.1,0.0,,robindu01,2023
151,Aaron Wiggins,26,OKC,SG,55,19,1212,16.0,0.605,0.469,0.11,5.2,12.5,8.9,10.3,1.7,1.2,8.7,19.0,2.0,2.1,4.1,0.162,1.3,0.2,1.5,1.1,,wiggiaa01,2023
152,Keon Ellis,25,SAC,SG,54,11,1212,13.8,0.657,0.695,0.193,3.9,8.8,6.3,7.3,3.0,3.3,12.2,13.2,1.7,1.4,3.1,0.121,0.3,1.6,1.9,1.2,,elliske01,2023
153,Davion Mitchell,26,2TM,PG,48,26,1209,8.1,0.543,0.48,0.149,1.5,6.7,4.1,23.4,1.4,0.7,22.1,13.2,0.1,0.5,0.6,0.023,-3.6,-0.5,-4.2,-0.7,,mitchda01,2023
154,Davion Mitchell,26,TOR,PG,44,22,1080,8.0,0.536,0.48,0.152,1.6,7.0,4.3,24.6,1.4,0.7,23.1,13.3,0.1,0.4,0.4,0.019,-3.7,-0.6,-4.4,-0.7,,mitchda01,2023
155,Davion Mitchell,26,MIA,PG,4,4,129,9.2,0.595,0.484,0.129,0.9,4.2,2.5,13.4,1.5,0.7,13.2,13.0,0.1,0.1,0.2,0.063,-2.7,0.2,-2.5,0.0,,mitchda01,2023
156,Deandre Ayton,26,POR,C,40,40,1206,17.8,0.583,0.068,0.128,11.1,26.0,18.4,8.6,1.3,3.0,12.2,19.6,1.3,1.4,2.7,0.108,-0.2,-0.7,-0.9,0.3,,aytonde01,2023
157,Mike Conley,37,MIN,PG,48,42,1203,13.1,0.542,0.665,0.208,2.2,9.4,5.9,25.3,2.4,0.7,12.6,14.9,1.8,1.5,3.3,0.133,-0.5,1.4,0.9,0.9,,conlemi01,2023
158,Draymond Green,34,GSW,PF,42,40,1196,12.3,0.534,0.495,0.297,3.7,18.6,10.8,26.7,2.1,3.7,23.7,15.2,0.2,1.8,2.0,0.082,-2.1,2.6,0.5,0.8,,greendr01,2023
159,Paul George,34,PHI,PF,37,37,1194,14.8,0.544,0.473,0.175,1.9,17.5,9.4,21.3,2.7,1.4,14.3,23.7,0.0,1.2,1.2,0.049,-0.4,0.2,-0.2,0.5,,georgpa01,2023
160,Keldon Johnson,25,SAS,SF,51,0,1191,14.3,0.559,0.37,0.263,6.1,14.1,10.2,9.3,1.1,0.8,7.5,21.1,1.2,0.7,2.0,0.079,-0.6,-1.5,-2.1,0.0,,johnske04,2023
161,Santi Aldama,24,MEM,PF,48,11,1185,17.9,0.588,0.468,0.144,7.2,21.3,14.4,14.6,1.4,2.1,8.6,19.0,2.4,1.7,4.1,0.165,3.1,0.7,3.8,1.7,,aldamsa01,2023
162,Devin Vassell,24,SAS,SG,39,28,1184,13.0,0.533,0.455,0.144,2.1,9.8,6.0,13.9,1.9,1.4,9.1,22.6,0.1,0.9,0.9,0.038,-1.2,-0.9,-2.1,0.0,,vassede01,2023
163,Patrick Williams,23,CHI,PF,45,35,1179,8.8,0.494,0.522,0.168,3.0,12.9,8.0,10.3,1.3,2.0,12.6,16.9,-0.7,0.7,0.0,0.0,-3.1,-0.9,-4.1,-0.6,,willipa01,2023
164,D'Angelo Russell,28,2TM,PG,46,24,1172,14.6,0.535,0.545,0.224,1.4,11.0,6.2,30.8,1.9,1.4,13.7,24.1,0.8,1.0,1.8,0.074,0.4,-0.4,0.0,0.6,,russeda01,2023
165,D'Angelo Russell,28,LAL,PG,29,10,763,13.0,0.537,0.54,0.17,1.2,10.4,5.9,25.9,1.5,0.5,13.0,22.1,0.4,0.6,1.0,0.061,-0.6,-1.1,-1.7,0.1,,russeda01,2023
166,D'Angelo Russell,28,BRK,PG,17,14,409,17.7,0.533,0.552,0.309,1.6,12.2,6.7,40.0,2.6,3.2,14.7,27.8,0.4,0.5,0.8,0.098,2.2,0.8,3.1,0.5,,russeda01,2023
167,Zaccharie Risacher,19,ATL,SF,49,47,1166,11.4,0.522,0.415,0.212,5.7,10.3,7.9,7.4,1.5,1.8,8.8,20.6,0.1,0.8,0.9,0.036,-2.5,-1.6,-4.1,-0.6,,risacza01,2023
168,Al Horford,38,BOS,C,44,29,1165,11.6,0.547,0.71,0.057,4.6,17.9,11.2,9.4,1.0,3.0,8.8,13.2,1.0,1.7,2.7,0.111,-0.5,0.9,0.5,0.7,,horfoal01,2023
169,Georges Niang,31,2TM,PF,55,2,1164,11.5,0.618,0.643,0.093,3.6,15.7,9.8,8.4,0.9,0.7,11.0,16.5,1.3,1.2,2.5,0.104,-1.0,-0.5,-1.5,0.2,,niangge01,2023
170,Georges Niang,31,CLE,PF,51,1,1053,11.1,0.617,0.647,0.083,3.6,15.5,9.8,8.1,0.8,0.6,11.7,16.5,1.1,1.1,2.2,0.1,-1.1,-0.6,-1.7,0.1,,niangge01,2023
171,Georges Niang,31,ATL,PF,4,1,111,15.3,0.63,0.615,0.179,2.8,17.0,9.7,11.3,1.7,1.7,4.5,16.2,0.2,0.1,0.3,0.148,0.6,0.2,0.8,0.1,,niangge01,2023
172,Haywood Highsmith,28,MIA,SF,49,39,1163,9.9,0.589,0.59,0.112,3.8,10.2,7.1,7.4,1.9,2.5,11.8,11.3,0.7,1.3,2.0,0.082,-2.8,0.9,-1.9,0.0,,highsha01,2023
173,Bobby Portis,29,MIL,PF,46,7,1160,17.6,0.538,0.296,0.12,7.9,26.7,17.7,13.6,1.3,2.0,8.7,24.1,0.8,1.7,2.5,0.104,0.5,-0.6,-0.1,0.6,,portibo01,2023
174,De'Andre Hunter,27,2TM,SF,41,5,1160,15.7,0.622,0.508,0.348,2.4,12.2,7.2,7.6,1.3,0.5,9.2,23.7,1.8,0.7,2.6,0.106,1.0,-1.3,-0.4,0.5,,huntede01,2023
175,De'Andre Hunter,27,ATL,SF,37,4,1064,15.8,0.616,0.502,0.358,2.6,12.3,7.3,8.1,1.4,0.4,9.4,24.1,1.6,0.6,2.3,0.103,0.9,-1.4,-0.6,0.4,,huntede01,2023
176,De'Andre Hunter,27,CLE,SF,4,1,96,14.4,0.696,0.583,0.222,0.0,11.0,5.7,2.8,1.0,0.9,7.1,18.8,0.2,0.1,0.3,0.139,1.9,0.1,2.0,0.1,,huntede01,2023
177,Peyton Watson,22,DEN,SF,48,12,1158,11.9,0.568,0.316,0.34,3.9,11.3,7.8,7.5,1.7,4.5,11.2,14.0,0.9,1.1,2.0,0.084,-1.6,0.5,-1.2,0.3,,watsope01,2023
178,Alex Sarr,19,WAS,C,43,43,1155,12.6,0.48,0.427,0.198,6.8,19.2,12.9,12.5,1.2,5.3,10.3,21.0,-0.7,0.8,0.1,0.004,-2.4,-0.7,-3.1,-0.3,,sarral01,2023
179,Isaiah Collier,20,UTA,PG,48,23,1150,8.3,0.467,0.33,0.18,1.8,12.2,7.1,35.3,1.7,0.8,27.7,18.2,-1.2,0.3,-0.9,-0.038,-4.3,-1.7,-6.0,-1.2,,colliis01,2023
180,Wendell Carter Jr.,25,ORL,C,45,28,1144,13.8,0.537,0.313,0.406,8.5,25.7,16.6,12.9,1.6,1.8,11.1,15.8,1.1,1.9,3.0,0.127,-2.2,1.1,-1.1,0.3,,cartewe01,2023
181,Nikola Jović,21,MIA,PF,45,10,1140,13.8,0.592,0.558,0.233,2.5,14.3,8.5,17.3,1.7,1.1,12.7,18.3,1.2,1.2,2.4,0.101,-0.4,0.4,0.0,0.6,,jovicni01,2023
182,Scotty Pippen Jr.,24,MEM,PG,56,16,1137,15.1,0.562,0.368,0.296,4.1,12.6,8.4,27.7,2.7,1.6,17.6,19.5,1.4,1.6,3.0,0.127,-0.6,1.6,1.0,0.9,,pippesc02,2023
183,LaMelo Ball,23,CHO,PG,35,35,1133,20.6,0.542,0.526,0.233,2.8,14.2,8.3,42.8,2.0,1.0,12.3,36.7,1.2,1.1,2.2,0.095,4.9,-0.4,4.5,1.9,,ballla01,2023
184,Grayson Allen,29,PHO,SG,45,3,1131,14.0,0.631,0.742,0.218,2.7,11.5,7.3,12.1,1.9,1.1,10.8,16.9,1.6,0.6,2.2,0.095,0.9,-0.8,0.2,0.6,,allengr01,2023
185,John Collins,27,UTA,PF,37,28,1131,18.8,0.631,0.272,0.323,7.7,21.0,14.4,11.1,1.6,3.3,15.3,23.6,1.7,0.8,2.5,0.106,1.4,-0.4,1.0,0.8,,collijo01,2023
186,Daniel Gafford,26,DAL,C,51,28,1115,24.7,0.716,0.0,0.478,13.9,20.0,17.0,10.1,0.9,7.5,12.2,19.1,4.1,1.6,5.6,0.241,2.7,1.3,4.0,1.7,,gaffoda01,2023
187,Kris Dunn,30,LAC,PG,48,32,1102,11.1,0.503,0.511,0.051,4.2,12.8,8.5,17.1,3.7,1.5,15.7,13.0,0.2,2.0,2.2,0.098,-3.2,3.5,0.3,0.6,,dunnkr01,2023
188,Goga Bitadze,25,ORL,C,47,41,1098,19.6,0.637,0.074,0.331,12.1,27.6,19.4,14.3,1.7,7.1,15.9,14.7,2.0,2.4,4.4,0.191,-0.1,2.9,2.8,1.3,,bitadgo01,2023
189,Dorian Finney-Smith,31,2TM,PF,40,26,1095,10.8,0.616,0.698,0.116,5.2,11.2,8.2,7.3,1.7,1.3,11.6,12.8,1.0,0.9,2.0,0.086,-1.1,0.1,-1.0,0.3,,finnedo01,2023
190,Dorian Finney-Smith,31,BRK,PF,20,20,579,12.4,0.613,0.679,0.151,6.0,12.3,9.0,8.2,1.6,2.1,9.6,14.2,0.7,0.5,1.2,0.1,0.0,0.1,0.1,0.3,,finnedo01,2023
191,Dorian Finney-Smith,31,LAL,PF,20,6,516,9.0,0.62,0.725,0.064,4.3,10.0,7.2,6.4,1.8,0.4,14.5,11.2,0.3,0.4,0.7,0.07,-2.3,0.2,-2.1,0.0,,finnedo01,2023
192,Brandin Podziemski,21,GSW,SG,43,12,1094,13.5,0.531,0.484,0.176,3.9,15.9,9.7,19.8,2.1,0.7,10.4,17.2,1.0,1.3,2.3,0.103,-1.2,1.0,-0.2,0.5,,podzibr01,2023
193,Naji Marshall,27,DAL,SF,44,14,1093,14.9,0.595,0.33,0.197,4.3,12.8,8.7,14.6,1.9,0.5,12.5,18.7,1.4,0.9,2.3,0.103,-0.1,0.1,-0.1,0.5,,marshna01,2023
194,Javonte Green,31,NOP,SG,50,18,1092,10.9,0.569,0.482,0.295,4.7,13.2,8.8,5.5,2.4,2.6,10.0,10.8,0.8,0.6,1.4,0.062,-2.5,0.2,-2.2,-0.1,,greenja02,2023
195,Kyle Kuzma,29,2TM,PF,38,35,1092,10.6,0.492,0.358,0.239,3.2,19.4,11.3,14.0,1.0,0.7,13.2,26.2,-1.8,0.5,-1.3,-0.056,-3.0,-2.2,-5.3,-0.9,,kuzmaky01,2023
196,Kyle Kuzma,29,WAS,PF,32,30,887,10.7,0.488,0.352,0.215,3.1,18.9,10.9,14.6,1.1,0.7,12.8,26.8,-1.5,0.3,-1.3,-0.068,-2.9,-2.4,-5.3,-0.7,,kuzmaky01,2023
197,Kyle Kuzma,29,MIL,PF,6,5,205,10.1,0.515,0.395,0.37,3.2,21.7,12.8,11.1,0.7,0.5,15.3,23.6,-0.2,0.2,0.0,-0.006,-3.5,-1.5,-5.0,-0.2,,kuzmaky01,2023
198,Jabari Smith Jr.,21,HOU,PF,35,34,1088,11.8,0.565,0.512,0.233,5.6,16.7,11.0,4.5,0.5,2.7,8.8,15.1,1.2,1.4,2.6,0.115,-1.0,0.2,-0.8,0.3,,smithja05,2023
199,Miles McBride,24,NYK,PG,46,1,1086,13.0,0.555,0.586,0.135,3.8,7.9,5.8,14.1,1.9,0.8,7.5,16.5,1.6,0.7,2.3,0.101,0.2,-0.2,0.0,0.5,,mcbrimi01,2023
200,Andrew Nembhard,25,IND,SG,38,38,1079,12.5,0.557,0.287,0.297,2.1,10.7,6.4,22.7,2.2,0.3,15.6,17.0,0.8,0.8,1.7,0.074,-2.3,0.2,-2.2,0.0,,nembhan01,2023
201,A.J. Green,25,MIL,SG,48,6,1075,9.5,0.616,0.85,0.061,1.2,9.5,5.5,7.7,1.1,0.5,7.7,13.2,1.1,0.8,1.9,0.083,-1.7,-0.7,-2.3,-0.1,,greenaj01,2023
202,Jonas Valančiūnas,32,2TM,C,55,12,1069,20.3,0.599,0.06,0.266,12.9,29.6,21.1,18.1,1.1,2.6,15.7,23.3,1.5,0.9,2.5,0.11,0.6,-0.6,0.0,0.5,,valanjo01,2023
203,Jonas Valančiūnas,32,WAS,C,49,12,983,20.7,0.602,0.064,0.251,12.6,30.7,21.5,18.6,1.1,2.6,15.8,23.6,1.4,0.8,2.2,0.109,0.9,-0.6,0.3,0.6,,valanjo01,2023
204,Jonas Valančiūnas,32,SAC,C,6,0,86,16.1,0.569,0.0,0.483,16.6,16.7,16.7,11.4,1.1,3.4,14.6,20.4,0.1,0.1,0.2,0.122,-3.0,-0.8,-3.9,0.0,,valanjo01,2023
205,Jaime Jaquez Jr.,23,MIA,SF,46,11,1063,13.6,0.528,0.263,0.343,6.1,16.0,11.1,17.6,2.4,0.8,14.8,19.7,0.3,1.4,1.6,0.074,-2.2,0.6,-1.5,0.1,,jaqueja01,2023
206,Isaiah Joe,25,OKC,SG,50,11,1062,13.2,0.596,0.782,0.082,2.6,10.2,6.5,8.7,1.5,0.7,5.4,17.1,1.6,1.6,3.3,0.148,0.7,0.1,0.9,0.8,,joeis01,2023
207,Donte DiVincenzo,28,MIN,SG,40,8,1057,12.7,0.557,0.748,0.134,2.4,12.8,7.7,19.8,2.2,0.6,15.2,19.1,0.6,1.4,2.0,0.091,-0.1,1.0,0.8,0.8,,divindo01,2023
208,Dalton Knecht,23,LAL,SF,52,12,1046,12.2,0.591,0.619,0.165,2.8,13.6,8.4,6.0,0.9,0.4,6.1,17.8,1.1,0.7,1.8,0.084,-0.7,-1.6,-2.4,-0.1,,knechda01,2023
209,Jake LaRavia,23,2TM,PF,52,0,1044,13.0,0.59,0.385,0.389,7.7,14.1,11.0,15.9,2.1,1.9,19.9,14.4,1.1,1.4,2.5,0.114,-0.5,1.3,0.8,0.7,,laravja01,2023
210,Jake LaRavia,23,MEM,PF,47,0,982,13.5,0.605,0.373,0.398,7.3,14.5,11.0,16.5,2.1,1.8,19.6,14.3,1.3,1.3,2.6,0.127,-0.1,1.5,1.3,0.8,,laravja01,2023
211,Jake LaRavia,23,SAC,PF,5,0,62,5.1,0.338,0.563,0.25,14.2,7.1,10.7,6.0,3.1,3.1,25.3,16.3,-0.2,0.1,-0.1,-0.091,-5.9,-1.7,-7.6,-0.1,,laravja01,2023
212,Clint Capela,30,ATL,C,46,41,1028,17.6,0.57,0.0,0.259,15.2,28.0,21.4,7.7,1.2,4.1,10.5,16.6,1.5,1.3,2.8,0.13,-0.8,-0.4,-1.2,0.2,,capelca01,2023
213,Isaiah Stewart,23,DET,C,51,3,1019,14.5,0.599,0.168,0.239,11.3,20.4,15.9,11.2,0.9,6.0,15.8,12.3,1.5,1.4,3.0,0.14,-1.6,1.6,0.0,0.5,,stewais01,2023
214,Caris LeVert,30,2TM,SG,42,3,1015,14.6,0.582,0.487,0.29,3.0,11.0,7.1,18.8,1.6,1.9,12.1,18.2,1.6,1.2,2.7,0.128,0.6,0.6,1.2,0.8,,leverca01,2023
215,Caris LeVert,30,CLE,SF,38,3,904,14.4,0.58,0.497,0.279,2.7,9.9,6.4,19.6,1.7,1.9,13.2,18.1,1.3,1.1,2.4,0.126,0.7,0.7,1.3,0.8,,leverca01,2023
216,Caris LeVert,30,ATL,SG,4,0,111,16.4,0.6,0.419,0.372,4.7,20.0,12.1,11.9,0.8,2.5,3.8,19.1,0.2,0.1,0.3,0.144,0.2,-0.2,0.0,0.0,,leverca01,2023
217,Dejounte Murray,28,NOP,PG,31,31,1012,15.6,0.494,0.352,0.251,1.7,20.2,10.6,34.9,3.0,1.1,16.2,27.3,-0.6,0.8,0.2,0.01,-1.1,-0.4,-1.5,0.1,,murrade01,2023
218,Isaiah Hartenstein,26,OKC,C,35,34,1011,18.6,0.578,0.043,0.263,12.0,31.9,22.1,18.2,1.3,4.0,16.3,16.8,1.7,2.5,4.3,0.202,0.3,2.6,2.9,1.3,,harteis01,2023
219,Kevin Huerter,26,2TM,SG,48,15,1006,10.0,0.507,0.66,0.091,2.6,12.3,7.4,11.1,2.0,1.5,10.3,17.3,-0.2,0.8,0.7,0.032,-2.7,-0.3,-3.0,-0.3,,huertke01,2023
220,Kevin Huerter,26,SAC,SG,43,15,899,10.6,0.524,0.661,0.09,2.3,12.4,7.4,11.0,1.9,1.7,10.3,17.0,0.1,0.8,0.8,0.044,-2.3,-0.2,-2.5,-0.1,,huertke01,2023
221,Kevin Huerter,26,CHI,SG,5,0,107,5.4,0.38,0.651,0.093,4.9,10.6,7.8,12.2,2.6,0.0,10.0,19.5,-0.2,0.1,-0.1,-0.066,-6.4,-0.9,-7.3,-0.1,,huertke01,2023
222,Ziaire Williams,23,BRK,SF,42,25,1005,11.8,0.53,0.521,0.277,5.0,18.8,11.7,9.5,2.0,1.7,10.6,18.2,0.3,1.1,1.4,0.068,-2.7,0.1,-2.6,-0.2,,willizi02,2023
223,Jalen Suggs,23,ORL,PG,35,35,1002,14.5,0.536,0.503,0.229,2.5,14.4,8.1,22.0,2.5,3.2,16.2,27.4,-0.6,1.8,1.1,0.054,-0.7,1.1,0.4,0.6,,suggsja01,2023
224,Brandon Boston Jr.,23,NOP,SG,42,10,993,12.8,0.535,0.367,0.223,2.9,11.9,7.3,13.8,2.6,0.8,11.1,20.0,0.3,0.4,0.7,0.033,-2.2,-0.3,-2.5,-0.1,,bostobr01,2023
225,Ty Jerome,27,CLE,SG,52,2,992,20.8,0.646,0.421,0.222,4.3,9.5,7.0,24.5,2.9,0.1,12.4,22.5,3.0,1.3,4.3,0.21,3.2,1.0,4.2,1.6,,jeromty01,2023
226,Obi Toppin,26,IND,PF,51,0,990,18.0,0.648,0.483,0.203,4.2,19.4,11.9,11.4,1.6,1.7,8.5,19.5,2.0,0.9,2.9,0.143,1.9,-0.2,1.7,0.9,,toppiob01,2023
227,Ja Morant,25,MEM,PG,34,34,984,17.9,0.548,0.303,0.369,2.4,12.5,7.5,36.5,2.0,1.0,17.3,31.1,0.8,1.2,2.0,0.098,2.2,-0.6,1.6,0.9,,moranja01,2023
228,T.J. McConnell,32,IND,PG,53,0,980,18.9,0.547,0.074,0.129,3.2,12.0,7.6,37.7,3.0,1.4,14.6,24.5,1.0,1.0,2.0,0.1,0.7,0.4,1.1,0.8,,mccontj01,2023
229,Brandon Clarke,28,MEM,PF,52,18,980,16.4,0.626,0.056,0.213,10.7,17.2,14.0,6.9,2.1,2.5,9.4,14.8,2.0,1.5,3.4,0.169,-0.5,1.0,0.5,0.6,,clarkbr01,2023
230,Cody Martin,29,CHO,SF,39,8,967,11.8,0.528,0.463,0.183,4.3,15.5,9.7,13.7,2.2,2.7,12.7,14.5,0.4,1.1,1.5,0.074,-2.2,1.1,-1.1,0.2,,martico01,2023
231,Mason Plumlee,34,PHO,C,55,18,963,13.9,0.608,0.014,0.552,10.5,28.0,19.5,14.3,1.3,3.8,21.0,10.5,1.4,1.2,2.6,0.128,-2.1,1.3,-0.8,0.3,,plumlma01,2023
232,Kevin Porter Jr.,24,2TM,SG,49,2,955,12.7,0.485,0.251,0.194,3.5,16.4,10.0,25.1,2.5,1.2,16.0,25.3,-1.0,1.5,0.5,0.024,-3.0,0.8,-2.2,0.0,,porteke02,2023
233,Kevin Porter Jr.,24,LAC,SG,45,2,884,12.2,0.476,0.26,0.187,3.7,16.4,10.1,25.0,2.4,1.3,16.0,25.6,-1.2,1.4,0.3,0.014,-3.2,0.6,-2.6,-0.1,,porteke02,2023
